<<<<<<< HEAD
client_id,birth_number,district_id,sex
351,730501,1,male
352,400827,56,male
353,651026,7,male
354,225427,49,female
355,300531,49,male
356,796207,1,female
357,790330,1,male
358,595626,7,female
359,700216,66,male
360,430427,49,male
361,775525,74,female
362,505427,35,female
363,420701,35,male
364,426205,54,female
365,300109,1,male
366,366110,1,female
367,635903,60,female
368,681014,60,male
369,306106,7,female
370,565105,71,female
371,420716,4,male
372,320403,34,male
373,360228,16,male
374,670614,26,male
375,695929,61,female
376,735108,14,female
378,780515,50,male
379,836013,50,female
380,730119,41,male
381,775126,73,female
382,780630,73,male
383,395517,15,female
384,351008,15,male
385,480324,45,male
386,800821,62,male
387,270606,76,male
388,506030,36,female
389,745630,47,female
390,775127,47,female
391,335522,47,female
392,505401,74,female
393,560831,74,male
394,245518,52,female
395,190705,52,male
396,200502,1,male
397,300327,75,male
398,255326,61,female
399,520414,45,male
400,331227,1,male
401,286119,1,female
402,431225,3,male
403,735526,42,female
404,670420,42,male
405,346019,65,female
406,770515,36,male
407,755527,73,female
408,785222,35,female
409,250618,74,male
410,621220,62,male
411,415414,17,female
412,440417,17,male
413,726118,49,female
414,476019,46,female
415,450401,46,male
416,326007,1,female
417,300610,1,male
418,661013,28,male
419,706007,64,female
420,780313,18,male
421,650731,54,male
422,461207,69,male
423,570623,37,male
424,471008,1,male
425,480212,25,male
426,370601,72,male
427,415914,72,female
428,196116,47,female
429,815120,50,female
430,200728,39,male
431,276001,24,female
432,525326,59,female
433,550207,62,male
434,435130,70,female
435,671023,20,male
436,550615,2,male
437,205117,11,female
438,380928,32,male
439,685912,51,female
440,705707,15,female
441,590914,1,male
442,716216,1,female
443,711220,1,male
444,605801,74,female
445,475427,1,female
446,520319,1,male
447,460904,23,male
448,705815,77,female
450,531127,25,male
451,790414,12,male
452,536022,55,female
453,690716,67,male
454,495615,38,female
455,200726,68,male
456,400228,25,male
457,500926,70,male
458,610724,68,male
459,675723,32,female
461,705813,68,female
462,701221,14,male
463,440405,38,male
464,595730,24,female
465,520901,5,male
466,476119,1,female
467,500417,1,male
468,590427,72,male
469,706013,59,female
470,545421,30,female
471,770111,44,male
472,811227,36,male
473,395925,1,female
474,490531,46,male
476,475601,1,female
477,540720,1,male
478,780621,21,male
479,470820,11,male
480,465124,11,female
481,270122,69,male
482,345122,69,female
483,440619,1,male
484,595913,28,female
485,780516,32,male
486,440412,68,male
487,225401,1,female
488,170802,1,male
489,401007,41,male
490,501023,55,male
491,660805,63,male
492,351026,72,male
493,425604,41,female
494,800519,1,male
495,375407,49,female
496,515521,70,female
497,530202,74,male
498,485115,74,female
499,355708,18,female
500,710106,1,male
501,371028,62,male
502,191208,6,male
503,590724,73,male
504,790801,36,male
505,771221,13,male
506,460816,75,male
507,541116,75,male
508,710428,53,male
509,800502,73,male
510,760415,12,male
511,590218,9,male
512,655803,60,female
513,745111,8,female
514,681115,8,male
515,320526,1,male
516,305427,1,female
517,650725,63,male
518,795428,54,female
519,800413,18,male
520,475927,46,female
521,751225,69,male
522,565304,1,female
523,221217,38,male
524,635102,30,female
525,690814,30,male
526,640201,43,male
527,665818,43,female
528,770211,37,male
529,781105,69,male
530,575927,29,female
531,761004,27,male
532,805903,27,female
533,415519,54,female
534,570722,74,male
535,370909,26,male
536,390825,47,male
537,350116,1,male
538,485510,5,female
540,210728,19,male
541,275309,19,female
542,215209,59,female
543,585415,11,female
544,481116,63,male
545,736011,75,female
546,530825,7,male
547,490331,54,male
548,371204,49,male
550,611130,7,male
551,765705,47,female
552,345508,1,female
553,410407,1,male
554,255419,30,female
555,261021,30,male
556,460708,29,male
557,390717,51,male
558,205705,43,female
559,725905,32,female
560,676216,71,female
561,626110,74,female
562,755922,49,female
563,615909,72,female
564,550124,72,male
565,595703,64,female
566,465305,47,female
567,500502,47,male
568,605719,8,female
569,620615,73,male
570,415131,61,female
571,240927,3,male
572,205804,3,female
573,670810,69,male
574,721225,1,male
575,700404,58,male
576,745512,58,female
577,636205,1,female
578,775707,23,female
579,335531,72,female
581,495204,70,female
582,500926,1,male
583,655101,75,female
584,765513,33,female
585,425221,40,female
586,471103,40,male
587,455708,25,female
588,606020,61,female
589,610917,45,male
590,490215,44,male
591,746029,65,female
592,650718,26,male
593,545710,60,female
596,481024,69,male
597,430222,55,male
598,701231,1,male
599,775518,1,female
601,660312,56,male
602,655116,56,female
603,665309,13,female
604,655731,1,female
605,705827,1,female
606,495125,10,female
607,640330,64,male
608,720831,67,male
609,620902,52,male
610,795810,74,female
611,521013,36,male
612,606110,36,female
613,775810,1,female
614,475203,14,female
615,495913,68,female
616,750101,58,male
617,740314,70,male
618,325316,57,female
619,200907,6,male
620,185213,6,female
621,390317,54,male
622,316123,74,female
623,250904,24,male
624,325726,24,female
625,786124,60,female
626,800413,9,male
627,720411,17,male
628,705527,17,female
629,760310,16,male
630,520303,61,male
631,565322,70,female
632,460316,67,male
633,385612,67,female
635,275629,17,female
636,350217,17,male
637,706215,39,female
638,615203,54,female
639,780802,31,male
640,790415,26,male
641,625704,40,female
642,631025,40,male
643,495613,1,female
644,615423,35,female
645,251221,14,male
646,225929,34,female
647,290406,34,male
648,355928,70,female
649,785502,13,female
651,765127,54,female
652,381208,61,male
653,306121,1,female
654,425517,64,female
655,421210,32,male
656,560606,1,male
657,265710,8,female
658,261221,8,male
659,651207,24,male
660,230322,16,male
661,195115,16,female
662,450807,5,male
663,230120,24,male
664,805319,77,female
665,325405,62,female
666,820523,26,male
667,815720,26,female
668,426225,1,female
669,566219,12,female
670,590121,1,male
671,715227,10,female
672,296109,46,female
673,391029,36,male
674,275111,11,female
675,751112,50,male
676,530207,70,male
677,630524,5,male
678,335528,39,female
679,400319,8,male
680,405509,8,female
681,770115,15,male
682,791021,18,male
683,455829,76,female
684,765410,3,female
685,306213,72,female
686,716003,32,female
687,750128,32,male
688,540504,1,male
689,640802,70,male
690,421107,38,male
691,445113,38,female
692,365111,74,female
693,350317,74,male
694,360228,29,male
695,550627,28,male
696,526201,28,female
697,740232,1,male
698,540227,75,male
699,225422,26,female
700,291120,12,male
702,686107,31,female
703,590426,4,male
704,750501,54,male
705,381210,19,male
706,480805,1,male
707,411214,1,male
708,776127,50,female
709,341229,1,male
710,251128,23,male
711,635816,48,female
712,621204,54,male
713,805329,20,female
714,701008,31,male
715,525115,1,female
716,546204,1,female
717,680502,54,male
718,605228,54,female
719,740809,46,male
720,540906,29,male
721,400215,43,male
722,706125,62,female
723,575726,12,female
724,535202,65,female
725,561211,75,male
726,350213,16,male
727,305720,32,female
728,320120,32,male
729,695317,63,female
730,730814,63,male
731,795122,74,female
732,780705,74,male
733,780728,46,male
734,855114,46,female
735,731126,1,male
736,775426,1,female
737,521104,74,male
738,200326,25,male
739,420416,72,male
740,231107,55,male
741,410709,74,male
742,516015,1,female
743,410217,1,male
744,400718,26,male
745,665214,52,female
746,620416,52,male
747,535820,24,female
748,361015,25,male
749,335729,25,female
750,565929,70,female
751,590309,70,male
752,441220,72,male
753,405924,72,female
754,475604,63,female
755,471121,72,male
756,200513,31,male
757,706220,71,female
758,615726,68,female
759,550520,29,male
760,365825,57,female
762,370420,21,male
763,275824,75,female
764,556013,49,female
765,691231,65,male
766,265703,1,female
767,230616,1,male
768,315923,32,female
769,771215,40,male
772,441210,64,male
773,351030,4,male
774,730303,70,male
775,406130,51,female
776,535503,1,female
777,610520,1,male
778,400604,13,male
779,445612,69,female
780,240226,3,male
781,450920,72,male
782,635318,5,female
783,715325,27,female
784,641228,27,male
785,340909,63,male
786,780906,53,male
787,471208,3,male
788,740903,47,male
789,310921,4,male
790,675509,63,female
791,505929,68,female
793,780204,21,male
794,795716,21,female
796,190830,1,male
797,480127,8,male
798,405212,27,female
799,360219,27,male
803,510215,35,male
804,565123,35,female
806,800422,60,male
807,696021,53,female
808,631128,31,male
809,191015,49,male
810,455924,58,female
811,400528,58,male
812,401206,39,male
813,640129,70,male
814,591001,19,male
815,646027,22,female
816,585201,17,female
818,660427,54,male
819,580708,74,male
820,606106,74,female
821,480512,49,male
822,595508,37,female
823,561024,41,male
824,520905,27,male
825,770402,74,male
826,780123,1,male
827,655904,10,female
828,582210,10,male
829,570519,24,male
830,480827,69,male
831,480502,2,male
832,236223,67,female
833,600611,5,male
834,221217,54,male
835,436020,28,female
836,480614,28,male
837,741014,71,male
838,685204,71,female
839,555518,47,female
840,370426,20,male
841,810210,69,male
842,335703,12,female
843,575903,54,female
844,450114,22,male
845,535130,22,female
846,491201,35,male
847,791225,49,male
849,395606,26,female
850,690921,19,male
851,190616,25,male
852,165604,25,female
853,490602,70,male
854,416102,72,female
855,300128,58,male
856,190122,23,male
857,480221,32,male
858,595329,47,female
859,685729,1,female
860,671208,1,male
861,565913,1,female
862,520105,30,male
863,686129,54,female
864,530327,11,male
865,466103,11,female
866,756124,38,female
870,570506,70,male
871,740311,76,male
872,630222,35,male
873,440105,60,male
874,525905,14,female
875,561207,14,male
876,601125,1,male
877,275121,5,female
878,200417,5,male
879,436208,38,female
880,600217,49,male
881,755222,5,female
882,335909,70,female
883,205106,75,female
884,181014,75,male
885,230208,34,male
886,480202,34,male
887,736128,66,female
888,731026,28,male
889,816024,54,female
890,190330,77,male
891,310131,33,male
892,225524,42,female
893,356023,43,female
894,340818,75,male
895,700703,39,male
896,735424,36,female
897,810325,36,male
898,435427,38,female
899,440213,38,male
900,770410,73,male
901,191221,39,male
902,500815,23,male
903,340306,31,male
904,320208,1,male
905,401023,38,male
906,780616,65,male
907,480311,51,male
908,615307,51,female
909,750907,23,male
910,610927,1,male
911,391128,43,male
912,201029,76,male
913,381118,1,male
914,215119,1,female
915,750503,12,male
916,580629,3,male
917,735916,25,female
918,641223,26,male
921,545213,7,female
922,725816,22,female
923,780822,22,male
924,530712,1,male
925,590813,54,male
926,810122,1,male
927,741026,1,male
928,516010,66,female
929,350423,30,male
930,595825,68,female
931,680607,16,male
932,470927,3,male
933,785311,33,female
934,820819,33,male
935,465517,42,female
936,430730,42,male
937,311114,1,male
938,445807,59,female
939,520803,21,male
940,600811,53,male
941,351005,10,male
942,315902,12,female
943,360926,12,male
944,701218,39,male
945,775110,39,female
946,510806,54,male
948,240422,49,male
949,760727,3,male
950,655412,76,female
951,600917,76,male
952,515501,63,female
953,371017,25,male
954,426020,1,female
955,700128,57,male
956,661021,1,male
957,416223,56,female
958,420504,56,male
959,625912,11,female
960,575413,16,female
961,316004,15,female
962,660219,19,male
963,666217,64,female
964,536021,10,female
965,726201,13,female
966,780902,13,male
967,790620,76,male
968,570217,69,male
970,570329,36,male
971,195101,46,female
972,170506,46,male
973,706006,14,female
974,630624,14,male
975,595712,1,female
976,556119,16,female
977,265510,76,female
978,685609,56,female
979,661118,56,male
980,610930,40,male
981,600628,5,male
984,490703,20,male
985,475113,20,female
986,550516,74,male
987,520520,60,male
988,396001,40,female
989,330815,40,male
990,611224,71,male
991,410627,32,male
992,480521,19,male
993,696031,44,female
994,710427,36,male
995,736030,36,female
996,805626,1,female
997,501111,59,male
998,535628,59,female
999,665901,74,female
1000,611027,74,male
1001,470414,44,male
1002,445308,42,female
1003,376031,31,female
1004,570925,3,male
1006,425628,46,female
1007,380105,46,male
1008,560706,6,male
1009,625427,33,female
1010,550816,33,male
1011,390713,16,male
1012,665213,70,female
1013,730312,70,male
1014,310208,1,male
1015,340313,62,male
1016,405721,62,female
1017,435212,6,female
1018,450228,53,male
1019,466222,14,female
1020,775510,72,female
1021,770805,2,male
1022,400723,31,male
1023,381228,1,male
1024,560329,25,male
1025,640708,15,male
1026,790812,57,male
1027,406104,1,female
1028,341002,1,male
1029,545316,1,female
1030,471011,1,male
1031,686211,2,female
1032,386030,1,female
1033,371014,1,male
1034,746111,52,female
1035,715328,13,female
1036,761206,13,male
1037,656101,1,female
1038,615923,69,female
1039,806011,70,female
1040,600617,1,male
1041,610705,72,male
1042,665925,17,female
1043,631116,17,male
1044,715913,9,female
1045,476224,60,female
1046,750824,1,male
1047,635711,16,female
1048,746003,70,female
1049,421111,1,male
1050,715701,27,female
1051,715826,73,female
1052,640311,56,male
1053,585603,56,female
1054,240820,63,male
1055,190517,4,male
1056,630619,1,male
1057,390221,52,male
1058,755801,9,female
1059,600603,26,male
1060,576217,26,female
1062,750108,16,male
1063,765612,16,female
1064,515203,1,female
1065,571126,2,male
1066,401018,1,male
1067,520514,1,male
1068,266020,13,female
1069,385221,54,female
1070,381202,54,male
1071,250125,43,male
1072,666208,60,female
1073,240410,34,male
1074,285825,34,female
1075,345604,65,female
1076,795511,53,female
1077,200623,46,male
1078,786215,24,female
1079,610715,3,male
1080,506006,54,female
1081,701216,71,male
1082,670223,9,male
1083,371215,48,male
1084,445409,48,female
1085,326219,60,female
1086,730504,74,male
1087,785730,74,female
1088,695823,47,female
1089,391209,1,male
1090,395620,35,female
1091,405627,59,female
1092,625720,41,female
1093,765728,62,female
1094,606004,30,female
1095,540216,30,male
1096,265303,1,female
1097,300902,1,male
1098,485910,60,female
1099,796121,65,female
1100,510704,59,male
1101,460622,74,male
1102,350129,72,male
1103,510818,1,male
1104,555209,1,female
1105,420103,56,male
1106,405225,56,female
1107,610426,60,male
1108,556222,62,female
1109,315901,58,female
1110,285324,10,female
1111,790604,61,male
1112,305725,13,female
1113,760820,11,male
1114,800618,59,male
1115,205824,36,female
1116,735419,69,female
1117,766101,20,female
1118,691103,20,male
1119,805105,54,female
1120,736021,41,female
1121,390302,59,male
1122,210218,20,male
1123,225826,20,female
1124,280412,21,male
1125,345330,9,female
1126,351023,9,male
1127,741112,23,male
1128,300716,7,male
1129,310924,43,male
1130,406126,70,female
1131,476028,55,female
1132,480321,55,male
1133,585915,37,female
1134,591001,37,male
1135,520721,8,male
1136,765918,9,female
1137,775305,1,female
1138,705930,70,female
1139,730922,70,male
1140,460224,18,male
1141,415422,21,female
1142,466119,59,female
1143,460515,59,male
1145,685914,58,female
1146,651114,54,male
1147,300512,3,male
1148,410515,41,male
1149,765925,14,female
1150,455624,74,female
1151,730306,59,male
1152,810312,74,male
1153,806115,70,female
1154,240131,72,male
1155,225710,72,female
1156,336111,1,female
1157,586230,4,female
1158,545821,1,female
1159,440203,64,male
1160,385728,64,female
1161,730525,7,male
1162,755219,26,female
1163,640828,20,male
1164,595914,15,female
1165,426002,15,female
1166,590627,74,male
1167,545317,74,female
1168,780531,19,male
1169,415124,18,female
1170,770428,12,male
1171,745328,46,female
1172,235613,54,female
1173,220602,54,male
1174,705313,29,female
1175,251025,1,male
1176,185831,1,female
1177,395621,77,female
1178,716004,1,female
1179,306005,1,female
1180,441006,21,male
1181,391112,1,male
1182,466016,66,female
1183,421129,54,male
1186,475805,2,female
1187,615906,32,female
1188,680919,32,male
1189,325215,74,female
1190,765412,15,female
1191,770602,15,male
1192,255101,10,female
1193,260129,19,male
1194,395614,17,female
1195,395122,39,female
1196,430416,22,male
1197,666002,6,female
1198,755217,72,female
1199,766024,64,female
1200,316117,47,female
1201,450910,54,male
1202,806011,47,female
1204,746109,77,female
1206,570621,50,male
1207,395917,28,female
1208,755901,70,female
1209,575409,36,female
1210,611012,6,male
1211,780714,1,male
1212,275919,13,female
1213,660428,1,male
1214,401115,61,male
1215,440506,45,male
1216,455612,65,female
1217,370417,59,male
1218,800527,74,male
1219,440731,1,male
1220,536216,40,female
1221,735518,14,female
1222,396130,7,female
1223,555813,14,female
1224,380512,56,male
1225,460821,42,male
1226,515414,33,female
1227,551002,33,male
1228,495828,21,female
1229,710202,19,male
1231,655927,20,female
1232,590413,20,male
1233,421022,68,male
1234,750115,23,male
1235,795712,23,female
1236,675428,26,female
1237,231107,57,male
1238,350901,74,male
1239,765909,11,female
1240,765824,32,female
1241,426217,73,female
1242,445821,73,female
1243,746005,11,female
1244,640502,1,male
1245,790813,64,male
1246,621119,70,male
1247,696009,70,female
1248,710624,19,male
1250,525801,43,female
1251,590530,1,male
1252,535819,1,female
1253,675828,14,female
1254,395831,3,female
1255,665807,1,female
1256,556113,46,female
1257,285901,35,female
1258,240920,35,male
1259,660929,18,male
1260,455103,57,female
1261,510928,57,male
1262,520403,35,male
1263,595225,35,female
1264,766003,61,female
1265,586221,57,female
1266,526124,71,female
1267,545211,29,female
1268,490330,29,male
1269,486231,1,female
1270,300516,13,male
1271,351129,47,male
1272,440415,8,male
1273,780615,6,male
1274,760125,44,male
1275,516010,1,female
1276,425426,68,female
1277,310407,70,male
1278,780912,72,male
1279,560711,16,male
1280,520508,34,male
1281,496228,34,female
1282,361127,52,male
1283,395209,66,female
1284,430804,66,male
1285,391126,62,male
1286,505313,52,female
1287,445809,65,female
1288,720520,73,male
1289,460918,59,male
1290,760129,35,male
1291,645418,1,female
1292,770428,14,male
1293,270129,1,male
1294,305529,1,female
1295,445209,74,female
1296,595801,55,female
1297,185128,64,female
1298,210315,64,male
1299,206016,2,female
1300,791027,45,male
1303,405816,42,female
1304,360728,37,male
1305,455428,55,female
1306,226008,32,female
1307,530408,74,male
1308,540218,69,male
1309,750617,1,male
1310,775924,41,female
1311,566218,54,female
1312,355403,35,female
1313,701120,54,male
1314,755609,54,female
1315,230226,34,male
1316,466113,67,female
1317,450518,67,male
1318,310310,47,male
1321,776109,35,female
1322,455922,4,female
1323,440106,70,male
1324,565807,66,female
1325,450919,39,male
1326,565512,55,female
1327,636231,20,female
1328,375605,42,female
1329,180216,26,male
1330,680917,66,male
1331,631124,54,male
1332,576127,5,female
1333,490420,48,male
1334,780206,8,male
1335,615125,1,female
1336,621104,1,male
1337,795329,56,female
1338,830726,56,male
1339,590504,22,male
1340,395320,68,female
1341,625617,69,female
1343,395816,1,female
1344,350218,1,male
1345,680522,32,male
1346,540829,13,male
1347,700306,13,male
1348,755607,13,female
1349,685107,26,female
1350,590428,1,male
1351,515924,1,female
1352,715401,54,female
1353,590213,27,male
1354,210114,64,male
1355,765201,35,female
1356,320918,1,male
1359,515904,1,female
1360,460819,1,male
1361,225929,1,female
1362,290103,1,male
1363,796227,6,female
1364,331228,1,male
1365,385223,1,female
1366,805302,12,female
1367,656027,60,female
1368,571230,60,male
1369,781023,41,male
1370,655111,34,female
1371,486022,49,female
1372,766207,28,female
1373,755208,74,female
1375,770127,69,male
1376,580903,18,male
1377,515723,18,female
1378,416125,74,female
1379,370218,74,male
1380,535729,44,female
1382,796123,18,female
1383,821005,29,male
1384,535424,40,female
1385,530830,22,male
1386,565809,22,female
1387,775222,1,female
1388,625906,5,female
1389,275304,43,female
1390,795527,59,female
1391,651122,41,male
1392,320206,50,male
1393,345501,50,female
1394,425822,49,female
1395,411018,49,male
1396,465314,39,female
1397,216225,66,female
1401,810724,35,male
1402,361125,44,male
1403,445102,44,female
1404,686220,11,female
1406,486112,29,female
1407,410804,29,male
1408,690807,49,male
1409,510430,25,male
1410,440203,18,male
1411,395806,18,female
1412,791105,6,male
1413,695716,11,female
1414,746113,70,female
1416,271202,19,male
1417,666112,27,female
1418,745616,41,female
1419,185125,74,female
1420,160120,74,male
1421,565210,20,female
1422,765223,69,female
1423,820411,69,male
1424,520105,8,male
1425,680827,12,male
1426,645430,12,female
1427,656216,14,female
1428,200423,12,male
1429,275904,12,female
1430,825529,64,female
1431,306108,55,female
1432,615817,16,female
1433,595710,72,female
1434,670325,72,male
1435,530625,52,male
1438,636025,29,female
1439,740910,29,male
1440,780117,1,male
1441,316205,42,female
1442,330418,42,male
1443,350125,29,male
1444,425714,29,female
1445,410724,68,male
1446,540729,70,male
1447,525621,70,female
1448,576009,50,female
1449,490629,41,male
1450,695317,61,female
1452,405528,72,female
1453,665329,29,female
1454,251003,73,male
1455,275902,73,female
1456,280424,70,male
1457,346012,70,female
1458,380408,67,male
1459,760908,4,male
1460,335313,23,female
1461,691221,28,male
1462,410302,49,male
1463,365126,70,female
1464,285401,36,female
1465,310106,36,male
1466,530822,39,male
1467,240930,65,male
1468,405416,77,female
1469,665914,54,female
1470,420504,1,male
1471,385915,1,female
1472,675910,1,female
1473,316206,1,female
1474,716215,45,female
1475,320331,19,male
1476,701130,70,male
1478,690821,4,male
1479,560622,1,male
1480,430528,69,male
1481,336123,62,female
1482,505328,46,female
1483,515510,1,female
1484,520618,1,male
1485,780514,7,male
1486,745913,7,female
1487,765827,48,female
1488,610109,31,male
1489,280124,6,male
1490,280420,42,male
1491,820421,19,male
1492,685509,9,female
1493,221229,1,male
1494,155322,1,female
1495,315210,1,female
1496,425608,1,female
1497,485803,53,female
1498,410209,53,male
1499,516129,74,female
1500,811212,1,male
1501,460122,68,male
1502,730124,68,male
1503,220901,58,male
1504,185116,58,female
1505,715625,65,female
1506,310625,22,male
1507,296122,22,female
1508,545630,67,female
1509,425419,62,female
1510,485130,34,female
1511,625306,13,female
1512,425811,5,female
1513,590821,74,male
1514,570802,68,male
1516,466017,38,female
1517,561002,66,male
1518,605728,3,female
1519,590706,3,male
1520,561105,72,male
1521,791010,5,male
1522,685514,52,female
1523,315830,29,female
1524,625113,30,female
1525,430309,1,male
1526,355315,1,female
1527,341218,49,male
1528,640320,57,male
1529,725620,43,female
1530,455806,74,female
1531,605628,52,female
1532,621030,52,male
1533,601222,55,male
1534,526222,17,female
1535,361028,40,male
1536,676013,37,female
1537,791207,54,male
1539,231119,32,male
1540,371107,36,male
1541,335306,36,female
1542,191208,31,male
1543,275602,31,female
1546,300413,28,male
1547,276220,28,female
1548,230304,70,male
1549,286114,70,female
1550,466121,8,female
1554,441215,55,male
1555,500914,30,male
1556,500402,66,male
1557,596214,35,female
1558,275125,11,female
1559,401020,72,male
1561,235916,1,female
1562,190814,1,male
1563,780806,3,male
1564,475625,40,female
1565,600519,71,male
1566,666020,15,female
1567,300419,50,male
1568,275629,50,female
1569,565717,54,female
1570,580617,54,male
1571,676015,7,female
1572,636212,1,female
1574,790218,18,male
1575,236006,55,female
1576,190502,55,male
1577,440419,23,male
1578,715815,40,female
1579,631013,27,male
1580,685618,1,female
1581,635415,56,female
1582,340214,54,male
1583,725108,1,female
1584,625129,1,female
1585,350720,60,male
1586,345112,60,female
1587,280505,23,male
1588,501029,45,male
1589,516127,48,female
1590,405810,13,female
1591,535707,42,female
1592,280411,56,male
1593,255531,56,female
1594,390929,56,male
1595,546216,56,female
1596,786022,58,female
1597,560510,60,male
1598,250425,67,male
1599,641008,43,male
1600,655615,43,female
1601,695329,42,female
1602,681230,42,male
1603,680827,26,male
1604,695721,26,female
1605,805921,52,female
1606,820902,65,male
1607,415526,8,female
1608,411111,53,male
1609,445530,53,female
1610,425423,68,female
1611,636202,59,female
1612,590630,59,male
1613,610115,50,male
1614,380518,21,male
1615,525428,74,female
1616,380523,54,male
1617,505430,5,female
1618,796207,17,female
1619,425127,74,female
1620,360515,74,male
1621,525405,76,female
1622,501012,52,male
1623,630709,36,male
1624,650910,9,male
1625,735712,9,female
1628,575325,12,female
1629,660901,28,male
1630,645219,28,female
1631,760430,74,male
1632,435220,8,female
1633,725828,55,female
1634,691110,55,male
1635,305902,75,female
1636,320912,75,male
1637,431020,21,male
1638,545130,40,female
1639,595501,1,female
1640,535613,51,female
1641,235128,31,female
1642,596010,1,female
1643,765417,39,female
1644,760606,56,male
1645,615310,39,female
1646,660317,8,male
1647,785326,71,female
1648,520312,46,male
1649,505316,46,female
1650,530329,1,male
1651,665710,11,female
1653,440619,42,male
1654,631208,60,male
1655,720204,74,male
1656,685618,22,female
1657,351002,32,male
1658,295821,52,female
1659,376215,1,female
1660,826211,1,female
1661,535416,47,female
1662,670907,53,male
1663,570429,19,male
1664,186110,64,female
1665,120302,64,male
1666,410831,1,male
1667,405813,1,female
1668,495817,20,female
1669,521025,47,male
1670,610507,53,male
1671,315915,57,female
1672,280107,57,male
1673,720709,48,male
1674,206027,11,female
1675,400215,74,male
1676,530203,53,male
1677,465907,53,female
1679,425417,67,female
1680,755328,29,female
1681,401125,34,male
1682,560907,69,male
1683,516224,15,female
1684,461025,15,male
1685,445421,61,female
1686,476108,1,female
1687,470227,1,male
1688,230810,32,male
1689,361204,1,male
1690,475817,46,female
1691,785208,21,female
1692,720207,62,male
1693,805706,45,female
1694,791227,45,male
1696,235321,1,female
1697,645110,55,female
1698,671121,55,male
1699,550311,17,male
1700,490309,7,male
1701,455611,7,female
1702,735407,53,female
1703,180111,50,male
1704,146003,50,female
1705,465701,19,female
1706,440719,19,male
1707,510218,10,male
1709,526213,74,female
1710,440211,54,male
1711,625614,64,female
1712,640101,64,male
1713,350421,65,male
1714,450522,58,male
1717,795307,73,female
1718,380727,75,male
1719,700809,35,male
1720,345224,33,female
1721,340702,33,male
1722,331001,68,male
1723,815228,71,female
1724,346021,68,female
1725,595118,76,female
1726,520603,76,male
1727,510121,32,male
1728,465818,32,female
1729,470516,76,male
1730,321215,40,male
1731,686130,17,female
1733,745720,57,female
1734,751110,26,male
1735,765531,26,female
1736,795417,41,female
1737,550730,27,male
1738,635125,27,female
1741,320702,70,male
1742,540606,1,male
1743,590727,3,male
1744,696228,50,female
1745,596018,23,female
1746,595910,11,female
1747,560220,11,male
1748,761231,64,male
1749,286117,50,female
1750,641231,23,male
1751,590124,54,male
1752,781123,70,male
1753,795226,60,female
1754,790529,57,male
1755,655818,65,female
1756,360708,1,male
1757,375930,1,female
1758,471113,35,male
1759,235116,63,female
1760,230307,77,male
1761,480423,45,male
1762,561230,61,male
1763,671207,46,male
1764,710709,66,male
1765,750803,9,male
1768,510427,29,male
1769,490805,12,male
1770,516015,12,female
1771,276020,54,female
1772,795921,73,female
1774,716005,32,female
1775,431208,73,male
1776,546024,30,female
1777,635108,69,female
1778,680902,69,male
1779,351126,37,male
1780,546209,54,female
1781,240816,67,male
1782,481224,19,male
1783,466005,1,female
1784,806102,2,female
1785,751125,39,male
1786,345625,63,female
1787,311128,63,male
1788,500323,1,male
1789,335807,61,female
1790,530528,1,male
1791,665512,5,female
1792,750901,54,male
1793,455317,41,female
1794,405330,54,female
1795,605228,38,female
1796,381123,10,male
1797,416104,10,female
1798,330708,70,male
1799,590626,36,male
1800,435928,63,female
1801,700101,66,male
1802,646016,66,female
1803,465512,25,female
1806,520103,5,male
1807,350630,47,male
1808,335626,47,female
1809,310512,24,male
1810,190630,41,male
1811,390329,1,male
1812,475517,36,female
1813,490928,36,male
1814,400312,57,male
1815,775224,16,female
1816,510724,62,male
1817,536206,47,female
1818,561002,47,male
1819,795420,43,female
1820,286120,50,female
1821,410424,1,male
1822,225913,71,female
1823,785807,1,female
1824,600803,69,male
1825,745424,51,female
1826,370912,13,male
1827,415816,13,female
1828,621114,69,male
1829,425816,51,female
1830,520203,33,male
1831,761009,51,male
1832,665731,1,female
1833,661115,30,male
1834,270219,7,male
1835,285311,7,female
1836,445307,36,female
1837,570113,67,male
1838,596127,67,female
1839,366218,5,female
1840,351028,5,male
1841,535323,67,female
1842,430913,9,male
1843,395125,48,female
1844,225203,74,female
1845,181114,74,male
1846,801212,48,male
1847,795130,52,female
1848,245702,6,female
1849,225924,57,female
1850,425705,52,female
1851,755912,31,female
1852,620905,50,male
1853,650818,1,male
1854,325527,70,female
1856,685822,54,female
1857,640316,54,male
1860,646031,1,female
1861,570715,29,male
1862,776009,50,female
1863,520216,54,male
1864,480314,22,male
1865,495609,22,female
1866,425611,64,female
1867,445924,1,female
1868,800216,60,male
1869,335214,1,female
1870,350429,1,male
1871,805220,1,female
1872,635124,52,female
1873,681026,52,male
1874,461020,1,male
1875,761019,15,male
1876,510701,1,male
1877,575821,47,female
1878,630902,47,male
1879,445402,21,female
1880,740808,1,male
1881,340124,72,male
1882,325524,72,female
1883,616027,18,female
1884,765126,59,female
1885,705107,47,female
1886,200407,34,male
1887,260715,54,male
1888,185924,66,female
1889,575728,32,female
1890,555814,14,female
1891,595304,62,female
1892,280326,66,male
1893,345211,66,female
1894,476105,1,female
1895,656103,47,female
1896,820208,48,male
